时间(分钟),信号值(微伏),T,信号值(微伏)
48.7253,30830,769.67818,-5327
48.728,30831,769.702126,-5327
48.7307,30834,769.773964,-5327
48.7333,30835,769.79791,-5327
48.736,30837,769.845802,-5327
48.7387,30838,769.869748,-5328
48.7413,30840,769.91764,-5328
48.744,30842,769.965532,-5328
48.7467,30843,769.989478,-5328
48.7493,30845,770.03737,-5328
48.752,30846,770.061316,-5329
48.7547,30848,770.109208,-5328
48.7573,30850,770.1571,-5328
48.76,30852,770.204992,-5329
48.7627,30853,770.228938,-5328
48.7653,30854,770.252884,-5328
48.768,30856,770.300776,-5328
48.7707,30858,770.348668,-5328
48.7733,30860,770.39656,-5329
48.776,30861,770.420506,-5328
48.7787,30862,770.444452,-5328
48.7813,30863,770.468398,-5328
48.784,30866,770.540236,-5327
48.7867,30867,770.564182,-5326
48.7893,30868,770.588128,-5328
48.792,30869,770.612074,-5328
48.7947,30871,770.659966,-5328
48.7973,30873,770.707858,-5328
48.8,30874,770.731804,-5328
48.8027,30875,770.75575,-5327
48.8053,30877,770.803642,-5328
48.808,30879,770.851534,-5327
48.8107,30881,770.899426,-5327
48.8133,30882,770.923372,-5327
48.816,30884,770.971264,-5328
48.8187,30885,770.99521,-5327
48.8213,30887,771.043102,-5327
48.824,30889,771.090994,-5327
48.8267,30891,771.138886,-5327
48.8293,30892,771.162832,-5326
48.832,30893,771.186778,-5326
48.8347,30895,771.23467,-5326
48.8373,30898,771.306508,-5326
48.84,30899,771.330454,-5325
48.8427,30900,771.3544,-5325
48.8453,30901,771.378346,-5325
48.848,30903,771.426238,-5326
48.8507,30905,771.47413,-5325
48.8533,30907,771.522022,-5325
48.856,30908,771.545968,-5326
48.8587,30910,771.59386,-5324
48.8613,30911,771.617806,-5324
48.864,30914,771.689644,-5325
48.8667,30915,771.71359,-5325
48.8693,30917,771.761482,-5324
48.872,30918,771.785428,-5324
48.8747,30919,771.809374,-5324
48.8773,30922,771.881212,-5324
48.88,30924,771.929104,-5324
48.8827,30925,771.95305,-5324
48.8853,30926,771.976996,-5324
48.888,30928,772.024888,-5324
48.8907,30930,772.07278,-5324
48.8933,30932,772.120672,-5323
48.896,30933,772.144618,-5323
48.8987,30934,772.168564,-5323
48.9013,30936,772.216456,-5323
48.904,30938,772.264348,-5323
48.9067,30939,772.288294,-5323
48.9093,30940,772.31224,-5324
48.912,30942,772.360132,-5323
48.9147,30943,772.384078,-5322
48.9173,30946,772.455916,-5322
48.92,30947,772.479862,-5321
48.9227,30948,772.503808,-5321
48.9253,30950,772.5517,-5321
48.928,30951,772.575646,-5321
48.9307,30954,772.647484,-5321
48.9333,30955,772.67143,-5321
48.936,30956,772.695376,-5320
48.9387,30958,772.743268,-5320
48.9413,30959,772.767214,-5320
48.944,30962,772.839052,-5320
48.9467,30963,772.862998,-5319
48.9493,30965,772.91089,-5319
48.952,30966,772.934836,-5320
48.9547,30967,772.958782,-5320
48.9573,30970,773.03062,-5320
48.96,30971,773.054566,-5320
48.9627,30972,773.078512,-5320
48.9653,30974,773.126404,-5319
48.968,30975,773.15035,-5320
48.9707,30978,773.222188,-5320
48.9733,30979,773.246134,-5320
48.976,30980,773.27008,-5321
48.9787,30981,773.294026,-5321
48.9813,30983,773.341918,-5322
48.984,30986,773.413756,-5322
48.9867,30987,773.437702,-5322
48.9893,30989,773.485594,-5322
48.992,30990,773.50954,-5323
48.9947,30991,773.533486,-5323
48.9973,30994,773.605324,-5324
49,30995,773.62927,-5323
49.0027,30997,773.677162,-5323
49.0053,30998,773.701108,-5323
49.008,31000,773.749,-5323
49.0107,31003,773.820838,-5324
49.0133,31004,773.844784,-5324
49.016,31006,773.892676,-5324
49.0187,31007,773.916622,-5324
49.0213,31008,773.940568,-5324
49.024,31011,774.012406,-5324
49.0267,31013,774.060298,-5324
49.0293,31014,774.084244,-5325
49.032,31015,774.10819,-5326
49.0347,31017,774.156082,-5326
49.0373,31020,774.22792,-5326
49.04,31021,774.251866,-5326
49.0427,31022,774.275812,-5326
49.0453,31024,774.323704,-5326
49.048,31025,774.34765,-5326
49.0507,31028,774.419488,-5327
49.0533,31030,774.46738,-5327
49.056,31031,774.491326,-5326
49.0587,31032,774.515272,-5326
49.0613,31034,774.563164,-5326
49.064,31036,774.611056,-5327
49.0667,31038,774.658948,-5328
49.0693,31039,774.682894,-5328
49.072,31041,774.730786,-5328
49.0747,31042,774.754732,-5328
49.0773,31045,774.82657,-5329
49.08,31046,774.850516,-5329
49.0827,31048,774.898408,-5328
49.0853,31049,774.922354,-5329
49.088,31050,774.9463,-5329
49.0907,31053,775.018138,-5329
49.0933,31054,775.042084,-5329
49.096,31056,775.089976,-5329
49.0987,31057,775.113922,-5329
49.1013,31059,775.161814,-5329
49.104,31061,775.209706,-5330
49.1067,31063,775.257598,-5330
49.1093,31064,775.281544,-5329
49.112,31066,775.329436,-5329
49.1147,31067,775.353382,-5330
49.1173,31070,775.42522,-5330
49.12,31071,775.449166,-5327
49.1227,31072,775.473112,-5328
49.1253,31073,775.497058,-5328
49.128,31075,775.54495,-5328
49.1307,31077,775.592842,-5328
49.1333,31078,775.616788,-5325
49.136,31080,775.66468,-5325
49.1387,31081,775.688626,-5326
49.1413,31083,775.736518,-5326
49.144,31085,775.78441,-5326
49.1467,31086,775.808356,-5327
49.1493,31088,775.856248,-5326
49.152,31089,775.880194,-5326
49.1547,31090,775.90414,-5326
49.1573,31093,775.975978,-5325
49.16,31095,776.02387,-5326
49.1627,31096,776.047816,-5326
49.1653,31097,776.071762,-5326
49.168,31098,776.095708,-5325
49.1707,31101,776.167546,-5325
49.1733,31103,776.215438,-5325
49.176,31104,776.239384,-5325
49.1787,31105,776.26333,-5325
49.1813,31108,776.335168,-5325
49.184,31109,776.359114,-5325
49.1867,31111,776.407006,-5326
49.1893,31112,776.430952,-5325
49.192,31113,776.454898,-5325
49.1947,31116,776.526736,-5326
49.1973,31117,776.550682,-5327
49.2,31119,776.598574,-5326
49.2027,31120,776.62252,-5327
49.2053,31122,776.670412,-5326
49.208,31124,776.718304,-5326
49.2107,31125,776.74225,-5326
49.2133,31127,776.790142,-5327
49.216,31128,776.814088,-5326
49.2187,31129,776.838034,-5326
49.2213,31132,776.909872,-5325
49.224,31133,776.933818,-5325
49.2267,31135,776.98171,-5325
49.2293,31136,777.005656,-5325
49.232,31137,777.029602,-5325
49.2347,31140,777.10144,-5326
49.2373,31141,777.125386,-5326
49.24,31143,777.173278,-5326
49.2427,31144,777.197224,-5326
49.2453,31145,777.22117,-5325
49.248,31148,777.293008,-5325
49.2507,31149,777.316954,-5325
49.2533,31150,777.3409,-5325
49.256,31152,777.388792,-5326
49.2587,31153,777.412738,-5325
49.2613,31156,777.484576,-5325
49.264,31157,777.508522,-5325
49.2667,31159,777.556414,-5325
49.2693,31160,777.58036,-5324
49.272,31161,777.604306,-5324
49.2747,31164,777.676144,-5324
49.2773,31166,777.724036,-5325
49.28,31167,777.747982,-5325
49.2827,31169,777.795874,-5324
49.2853,31170,777.81982,-5324
49.288,31173,777.891658,-5325
49.2907,31174,777.915604,-5325
49.2933,31175,777.93955,-5324
49.296,31177,777.987442,-5324
49.2987,31178,778.011388,-5324
49.3013,31181,778.083226,-5325
49.304,31182,778.107172,-5324
49.3067,31183,778.131118,-5325
49.3093,31185,778.17901,-5324
49.312,31186,778.202956,-5325
49.3147,31189,778.274794,-5324
49.3173,31190,778.29874,-5324
49.32,31191,778.322686,-5323
49.3227,31193,778.370578,-5323
49.3253,31194,778.394524,-5324
49.328,31197,778.466362,-5323
49.3307,31198,778.490308,-5323
49.3333,31199,778.514254,-5323
49.336,31201,778.562146,-5323
49.3387,31202,778.586092,-5322
49.3413,31204,778.633984,-5322
49.344,31206,778.681876,-5322
49.3467,31207,778.705822,-5321
49.3493,31208,778.729768,-5321
49.352,31210,778.77766,-5320
49.3547,31213,778.849498,-5320
49.3573,31214,778.873444,-5321
49.36,31215,778.89739,-5319
49.3627,31216,778.921336,-5319
49.3653,31218,778.969228,-5320
49.368,31221,779.041066,-5320
49.3707,31222,779.065012,-5321
49.3733,31223,779.088958,-5320
49.376,31225,779.13685,-5320
49.3787,31226,779.160796,-5320
49.3813,31228,779.208688,-5320
49.384,31230,779.25658,-5320
49.3867,31231,779.280526,-5320
49.3893,31232,779.304472,-5320
49.392,31233,779.328418,-5320
49.3947,31236,779.400256,-5319
49.3973,31237,779.424202,-5320
49.4,31239,779.472094,-5321
49.4027,31240,779.49604,-5321
49.4053,31241,779.519986,-5321
49.408,31243,779.567878,-5321
49.4107,31245,779.61577,-5321
49.4133,31246,779.639716,-5319
49.416,31248,779.687608,-5319
49.4187,31249,779.711554,-5319
49.4213,31252,779.783392,-5318
49.424,31253,779.807338,-5318
49.4267,31255,779.85523,-5319
49.4293,31256,779.879176,-5319
49.432,31257,779.903122,-5318
49.4347,31260,779.97496,-5318
49.4373,31261,779.998906,-5319
49.44,31263,780.046798,-5320
49.4427,31264,780.070744,-5318
49.4453,31265,780.09469,-5318
49.448,31268,780.166528,-5318
49.4507,31269,780.190474,-5319
49.4533,31271,780.238366,-5319
49.456,31272,780.262312,-5319
49.4587,31273,780.286258,-5319
49.4613,31276,780.358096,-5318
49.464,31277,780.382042,-5318
49.4667,31278,780.405988,-5319
49.4693,31280,780.45388,-5319
49.472,31281,780.477826,-5319
49.4747,31284,780.549664,-5318
49.4773,31285,780.57361,-5318
49.48,31286,780.597556,-5317
49.4827,31288,780.645448,-5317
49.4853,31289,780.669394,-5317
49.488,31292,780.741232,-5318
49.4907,31293,780.765178,-5317
49.4933,31294,780.789124,-5318
49.496,31296,780.837016,-5317
49.4987,31297,780.860962,-5317
49.5013,31300,780.9328,-5317
49.504,31302,780.980692,-5315
49.5067,31303,781.004638,-5318
49.5093,31304,781.028584,-5317
49.512,31306,781.076476,-5318
49.5147,31309,781.148314,-5317
49.5173,31310,781.17226,-5317
49.52,31312,781.220152,-5317
49.5227,31313,781.244098,-5317
49.5253,31315,781.29199,-5316
49.528,31317,781.339882,-5316
49.5307,31319,781.387774,-5316
49.5333,31320,781.41172,-5317
49.536,31321,781.435666,-5317
49.5387,31323,781.483558,-5317
49.5413,31326,781.555396,-5317
49.544,31327,781.579342,-5317
49.5467,31329,781.627234,-5318
49.5493,31330,781.65118,-5318
49.552,31331,781.675126,-5318
49.5547,31334,781.746964,-5319
49.5573,31335,781.77091,-5319
49.56,31337,781.818802,-5318
49.5627,31337,781.818802,-5318
49.5653,31339,781.866694,-5318
49.568,31341,781.914586,-5319
49.5707,31343,781.962478,-5318
49.5733,31344,781.986424,-5318
49.576,31345,782.01037,-5318
49.5787,31346,782.034316,-5317
49.5813,31349,782.106154,-5316
49.584,31350,782.1301,-5317
49.5867,31351,782.154046,-5318
49.5893,31353,782.201938,-5319
49.592,31354,782.225884,-5319
49.5947,31357,782.297722,-5320
49.5973,31358,782.321668,-5318
49.6,31359,782.345614,-5316
49.6027,31360,782.36956,-5317
49.6053,31362,782.417452,-5318
49.608,31364,782.465344,-5318
49.6107,31365,782.48929,-5318
49.6133,31367,782.537182,-5317
49.616,31368,782.561128,-5317
49.6187,31370,782.60902,-5317
49.6213,31373,782.680858,-5318
49.624,31374,782.704804,-5317
49.6267,31376,782.752696,-5318
49.6293,31377,782.776642,-5318
49.632,31378,782.800588,-5318
49.6347,31381,782.872426,-5318
49.6373,31382,782.896372,-5317
49.64,31384,782.944264,-5318
49.6427,31385,782.96821,-5317
49.6453,31387,783.016102,-5317
49.648,31389,783.063994,-5317
49.6507,31390,783.08794,-5317
49.6533,31392,783.135832,-5317
49.656,31393,783.159778,-5318
49.6587,31395,783.20767,-5318
49.6613,31397,783.255562,-5318
49.664,31399,783.303454,-5317
49.6667,31400,783.3274,-5317
49.6693,31402,783.375292,-5317
49.672,31403,783.399238,-5317
49.6747,31406,783.471076,-5317
49.6773,31407,783.495022,-5318
49.68,31409,783.542914,-5318
49.6827,31410,783.56686,-5317
49.6853,31411,783.590806,-5317
49.688,31414,783.662644,-5317
49.6907,31415,783.68659,-5317
49.6933,31417,783.734482,-5318
49.696,31418,783.758428,-5318
49.6987,31419,783.782374,-5318
49.7013,31422,783.854212,-5317
49.704,31423,783.878158,-5318
49.7067,31425,783.92605,-5317
49.7093,31426,783.949996,-5316
49.712,31428,783.997888,-5317
49.7147,31430,784.04578,-5317
49.7173,31431,784.069726,-5317
49.72,31433,784.117618,-5317
49.7227,31434,784.141564,-5317
49.7253,31435,784.16551,-5317
49.728,31438,784.237348,-5317
49.7307,31440,784.28524,-5316
49.7333,31440,784.28524,-5317
49.736,31442,784.333132,-5316
49.7387,31443,784.357078,-5317
49.7413,31446,784.428916,-5318
49.744,31447,784.452862,-5318
49.7467,31448,784.476808,-5318
49.7493,31449,784.500754,-5318
49.752,31451,784.548646,-5319
49.7547,31453,784.596538,-5318
49.7573,31455,784.64443,-5318
49.76,31456,784.668376,-5318
49.7627,31457,784.692322,-5319
49.7653,31459,784.740214,-5319
49.768,31461,784.788106,-5319
49.7707,31462,784.812052,-5318
49.7733,31464,784.859944,-5318
49.776,31465,784.88389,-5318
49.7787,31467,784.931782,-5318
49.7813,31469,784.979674,-5317
49.784,31470,785.00362,-5317
49.7867,31472,785.051512,-5316
49.7893,31473,785.075458,-5316
49.792,31475,785.12335,-5317
49.7947,31478,785.195188,-5317
49.7973,31479,785.219134,-5318
49.8,31480,785.24308,-5317
49.8027,31481,785.267026,-5317
49.8053,31483,785.314918,-5318
49.808,31486,785.386756,-5317
49.8107,31487,785.410702,-5317
49.8133,31489,785.458594,-5317
49.816,31490,785.48254,-5316
49.8187,31491,785.506486,-5315
49.8213,31494,785.578324,-5315
49.824,31495,785.60227,-5315
49.8267,31497,785.650162,-5316
49.8293,31498,785.674108,-5316
49.832,31499,785.698054,-5316
49.8347,31502,785.769892,-5316
49.8373,31503,785.793838,-5315
49.84,31504,785.817784,-5315
49.8427,31506,785.865676,-5315
49.8453,31507,785.889622,-5316
49.848,31509,785.937514,-5316
49.8507,31511,785.985406,-5316
49.8533,31512,786.009352,-5316
49.856,31514,786.057244,-5315
49.8587,31515,786.08119,-5315
49.8613,31518,786.153028,-5315
49.864,31519,786.176974,-5315
49.8667,31520,786.20092,-5315
49.8693,31522,786.248812,-5315
49.872,31523,786.272758,-5316
49.8747,31526,786.344596,-5315
49.8773,31527,786.368542,-5315
49.88,31528,786.392488,-5314
49.8827,31530,786.44038,-5314
49.8853,31531,786.464326,-5315
49.888,31534,786.536164,-5315
49.8907,31536,786.584056,-5315
49.8933,31537,786.608002,-5315
49.896,31539,786.655894,-5315
49.8987,31540,786.67984,-5315
49.9013,31543,786.751678,-5314
49.904,31544,786.775624,-5315
49.9067,31546,786.823516,-5315
49.9093,31547,786.847462,-5314
49.912,31549,786.895354,-5313
49.9147,31551,786.943246,-5314
49.9173,31553,786.991138,-5313
49.92,31554,787.015084,-5314
49.9227,31556,787.062976,-5314
49.9253,31557,787.086922,-5314
49.928,31560,787.15876,-5312
49.9307,31561,787.182706,-5313
49.9333,31563,787.230598,-5312
49.936,31564,787.254544,-5312
49.9387,31566,787.302436,-5312
49.9413,31568,787.350328,-5312
49.944,31570,787.39822,-5314
49.9467,31571,787.422166,-5314
49.9493,31573,787.470058,-5313
49.952,31574,787.494004,-5313
49.9547,31577,787.565842,-5314
49.9573,31578,787.589788,-5313
49.96,31580,787.63768,-5313
49.9627,31581,787.661626,-5313
49.9653,31583,787.709518,-5312
49.968,31585,787.75741,-5312
49.9707,31586,787.781356,-5312
49.9733,31588,787.829248,-5312
49.976,31589,787.853194,-5312
49.9787,31590,787.87714,-5312
49.9813,31593,787.948978,-5312
49.984,31595,787.99687,-5312
49.9867,31596,788.020816,-5312
49.9893,31597,788.044762,-5312
49.992,31599,788.092654,-5312
49.9947,31601,788.140546,-5313
49.9973,31603,788.188438,-5313
50,31604,788.212384,-5312
50.0027,31605,788.23633,-5312
50.0053,31607,788.284222,-5312
50.008,31610,788.35606,-5312
50.0107,31611,788.380006,-5312
50.0133,31612,788.403952,-5312
50.016,31614,788.451844,-5314
50.0187,31615,788.47579,-5314
50.0213,31618,788.547628,-5313
50.024,31619,788.571574,-5312
50.0267,31621,788.619466,-5311
50.0293,31622,788.643412,-5311
50.032,31623,788.667358,-5311
50.0347,31626,788.739196,-5311
50.0373,31627,788.763142,-5311
50.04,31629,788.811034,-5312
50.0427,31630,788.83498,-5312
50.0453,31633,788.906818,-5312
50.048,31634,788.930764,-5311
50.0507,31635,788.95471,-5312
50.0533,31637,789.002602,-5311
50.056,31638,789.026548,-5311
50.0587,31641,789.098386,-5312
50.0613,31642,789.122332,-5312
50.064,31644,789.170224,-5312
50.0667,31645,789.19417,-5311
50.0693,31646,789.218116,-5311
50.072,31648,789.266008,-5311
50.0747,31650,789.3139,-5311
50.0773,31652,789.361792,-5311
50.08,31653,789.385738,-5311
50.0827,31654,789.409684,-5311
50.0853,31657,789.481522,-5311
50.088,31658,789.505468,-5310
50.0907,31659,789.529414,-5311
50.0933,31660,789.55336,-5311
50.096,31662,789.601252,-5310
50.0987,31664,789.649144,-5310
50.1013,31666,789.697036,-5310
50.104,31667,789.720982,-5310
50.1067,31668,789.744928,-5310
50.1093,31669,789.768874,-5311
50.112,31672,789.840712,-5311
50.1147,31673,789.864658,-5312
50.1173,31674,789.888604,-5312
50.12,31675,789.91255,-5312
50.1227,31677,789.960442,-5312
50.1253,31679,790.008334,-5312
50.128,31680,790.03228,-5312
50.1307,31682,790.080172,-5312
50.1333,31683,790.104118,-5312
50.136,31684,790.128064,-5312
50.1387,31687,790.199902,-5313
50.1413,31688,790.223848,-5313
50.144,31689,790.247794,-5313
50.1467,31691,790.295686,-5313
50.1493,31692,790.319632,-5314
50.152,31693,790.343578,-5314
50.1547,31696,790.415416,-5314
50.1573,31698,790.463308,-5314
50.16,31699,790.487254,-5313
50.1627,31700,790.5112,-5314
50.1653,31703,790.583038,-5314
50.168,31704,790.606984,-5315
50.1707,31706,790.654876,-5314
50.1733,31707,790.678822,-5314
50.176,31708,790.702768,-5314
50.1787,31711,790.774606,-5314
50.1813,31713,790.822498,-5315
50.184,31714,790.846444,-5315
50.1867,31715,790.87039,-5314
50.1893,31717,790.918282,-5314
50.192,31719,790.966174,-5314
50.1947,31721,791.014066,-5314
50.1973,31722,791.038012,-5314
50.2,31724,791.085904,-5314
50.2027,31725,791.10985,-5314
50.2053,31727,791.157742,-5314
50.208,31729,791.205634,-5315
50.2107,31730,791.22958,-5314
50.2133,31732,791.277472,-5313
50.216,31733,791.301418,-5313
50.2187,31736,791.373256,-5313
50.2213,31737,791.397202,-5313
50.224,31738,791.421148,-5315
50.2267,31740,791.46904,-5314
50.2293,31740,791.46904,-5313
50.232,31743,791.540878,-5314
50.2347,31745,791.58877,-5313
50.2373,31746,791.612716,-5314
50.24,31747,791.636662,-5313
50.2427,31749,791.684554,-5313
50.2453,31751,791.732446,-5313
50.248,31752,791.756392,-5314
50.2507,31754,791.804284,-5314
50.2533,31755,791.82823,-5314
50.256,31757,791.876122,-5315
50.2587,31759,791.924014,-5315
50.2613,31760,791.94796,-5314
50.264,31762,791.995852,-5314
50.2667,31763,792.019798,-5314
50.2693,31764,792.043744,-5314
50.272,31766,792.091636,-5314
50.2747,31768,792.139528,-5314
50.2773,31769,792.163474,-5315
50.28,31770,792.18742,-5314
50.2827,31771,792.211366,-5314
50.2853,31774,792.283204,-5314
50.288,31775,792.30715,-5314
50.2907,31776,792.331096,-5314
50.2933,31778,792.378988,-5314
50.296,31779,792.402934,-5315
50.2987,31782,792.474772,-5314
50.3013,31783,792.498718,-5314
50.304,31784,792.522664,-5315
50.3067,31785,792.54661,-5314
50.3093,31787,792.594502,-5313
50.312,31790,792.66634,-5313
50.3147,31791,792.690286,-5313
50.3173,31792,792.714232,-5313
50.32,31794,792.762124,-5313
50.3227,31795,792.78607,-5313
50.3253,31798,792.857908,-5313
50.328,31799,792.881854,-5313
50.3307,31801,792.929746,-5312
50.3333,31802,792.953692,-5312
50.336,31803,792.977638,-5312
50.3387,31806,793.049476,-5312
50.3413,31807,793.073422,-5312
50.344,31809,793.121314,-5312
50.3467,31810,793.14526,-5311
50.3493,31811,793.169206,-5310
50.352,31814,793.241044,-5311
50.3547,31815,793.26499,-5311
50.3573,31816,793.288936,-5311
50.36,31818,793.336828,-5311
50.3627,31819,793.360774,-5312
50.3653,31821,793.408666,-5310
50.368,31823,793.456558,-5310
50.3707,31824,793.480504,-5310
50.3733,31825,793.50445,-5310
50.376,31827,793.552342,-5309
50.3787,31829,793.600234,-5309
50.3813,31831,793.648126,-5309
50.384,31832,793.672072,-5309
50.3867,31833,793.696018,-5309
50.3893,31834,793.719964,-5308
50.392,31837,793.791802,-5308
50.3947,31838,793.815748,-5308
50.3973,31839,793.839694,-5308
50.4,31840,793.86364,-5307
50.4027,31842,793.911532,-5307
50.4053,31844,793.959424,-5308
50.408,31845,793.98337,-5307
50.4107,31847,794.031262,-5306
50.4133,31848,794.055208,-5307
50.416,31850,794.1031,-5307
50.4187,31852,794.150992,-5307
50.4213,31854,794.198884,-5307
50.424,31855,794.22283,-5307
50.4267,31856,794.246776,-5307
50.4293,31858,794.294668,-5307
50.432,31860,794.34256,-5307
50.4347,31862,794.390452,-5307
50.4373,31863,794.414398,-5306
50.44,31864,794.438344,-5307
50.4427,31866,794.486236,-5307
