时间(分钟),信号值(微伏),信号(x),信号值(微伏)(y)
45.6427,29099,726.227654,2896
45.6453,29101,726.275546,2898
45.648,29102,726.299492,2899
45.6507,29103,726.323438,2901
45.6533,29106,726.395276,2902
45.656,29108,726.443168,2905
45.6587,29109,726.467114,2906
45.6613,29110,726.49106,2907
45.664,29112,726.538952,2908
45.6667,29114,726.586844,2909
45.6693,29116,726.634736,2913
45.672,29117,726.658682,2914
45.6747,29118,726.682628,2915
45.6773,29120,726.73052,2916
45.68,29122,726.778412,2917
45.6827,29124,726.826304,2920
45.6853,29125,726.85025,2921
45.688,29126,726.874196,2922
45.6907,29128,726.922088,2923
45.6933,29131,726.993926,2924
45.696,29132,727.017872,2927
45.6987,29133,727.041818,2928
45.7013,29135,727.08971,2930
45.704,29136,727.113656,2931
45.7067,29139,727.185494,2932
45.7093,29140,727.20944,2935
45.712,29141,727.233386,2936
45.7147,29143,727.281278,2937
45.7173,29144,727.305224,2939
45.72,29147,727.377062,2940
45.7227,29148,727.401008,2941
45.7253,29149,727.424954,2942
45.728,29151,727.472846,2943
45.7307,29152,727.496792,2944
45.7333,29155,727.56863,2945
45.736,29157,727.616522,2947
45.7387,29158,727.640468,2949
45.7413,29159,727.664414,2950
45.744,29160,727.68836,2951
45.7467,29163,727.760198,2953
45.7493,29164,727.784144,2955
45.752,29166,727.832036,2956
45.7547,29167,727.855982,2958
45.7573,29169,727.903874,2959
45.76,29171,727.951766,2960
45.7627,29172,727.975712,2962
45.7653,29174,728.023604,2963
45.768,29175,728.04755,2965
45.7707,29176,728.071496,2966
45.7733,29179,728.143334,2967
45.776,29180,728.16728,2970
45.7787,29182,728.215172,2971
45.7813,29183,728.239118,2972
45.784,29184,728.263064,2974
45.7867,29187,728.334902,2974
45.7893,29188,728.358848,2976
45.792,29190,728.40674,2977
45.7947,29191,728.430686,2978
45.7973,29192,728.454632,2979
45.8,29195,728.52647,2981
45.8027,29196,728.550416,2983
45.8053,29197,728.574362,2984
45.808,29199,728.622254,2986
45.8107,29200,728.6462,2987
45.8133,29203,728.718038,2988
45.816,29204,728.741984,2990
45.8187,29205,728.76593,2991
45.8213,29207,728.813822,2993
45.824,29208,728.837768,2994
45.8267,29211,728.909606,2995
45.8293,29212,728.933552,2997
45.832,29214,728.981444,2998
45.8347,29215,729.00539,2999
45.8373,29216,729.029336,3001
45.84,29219,729.101174,3001
45.8427,29221,729.149066,3004
45.8453,29222,729.173012,3005
45.848,29223,729.196958,3006
45.8507,29224,729.220904,3007
45.8533,29227,729.292742,3007
45.856,29229,729.340634,3009
45.8587,29230,729.36458,3011
45.8613,29231,729.388526,3012
45.864,29233,729.436418,3013
45.8667,29236,729.508256,3014
45.8693,29237,729.532202,3017
45.872,29238,729.556148,3018
45.8747,29240,729.60404,3019
45.8773,29241,729.627986,3020
45.88,29244,729.699824,3021
45.8827,29245,729.72377,3023
45.8853,29246,729.747716,3024
45.888,29248,729.795608,3026
45.8907,29249,729.819554,3026
45.8933,29252,729.891392,3028
45.896,29253,729.915338,3030
45.8987,29254,729.939284,3031
45.9013,29256,729.987176,3032
45.904,29257,730.011122,3033
45.9067,29260,730.08296,3034
45.9093,29261,730.106906,3036
45.912,29262,730.130852,3038
45.9147,29264,730.178744,3039
45.9173,29265,730.20269,3039
45.92,29268,730.274528,3040
45.9227,29269,730.298474,3043
45.9253,29271,730.346366,3044
45.928,29272,730.370312,3044
45.9307,29273,730.394258,3045
45.9333,29276,730.466096,3046
45.936,29278,730.513988,3050
45.9387,29279,730.537934,3051
45.9413,29280,730.56188,3052
45.944,29281,730.585826,3052
45.9467,29284,730.657664,3053
45.9493,29286,730.705556,3055
45.952,29287,730.729502,3057
45.9547,29288,730.753448,3059
45.9573,29290,730.80134,3060
45.96,29293,730.873178,3061
45.9627,29294,730.897124,3063
45.9653,29295,730.92107,3064
45.968,29296,730.945016,3065
45.9707,29298,730.992908,3065
45.9733,29300,731.0408,3068
45.976,29302,731.088692,3069
45.9787,29303,731.112638,3070
45.9813,29305,731.16053,3071
45.984,29306,731.184476,3072
45.9867,29309,731.256314,3073
45.9893,29310,731.28026,3076
45.992,29312,731.328152,3076
45.9947,29313,731.352098,3077
45.9973,29314,731.376044,3079
46,29317,731.447882,3080
46.0027,29318,731.471828,3082
46.0053,29320,731.51972,3083
46.008,29322,731.567612,3083
46.0107,29323,731.591558,3084
46.0133,29326,731.663396,3085
46.016,29327,731.687342,3087
46.0187,29329,731.735234,3087
46.0213,29330,731.75918,3089
46.024,29331,731.783126,3090
46.0267,29334,731.854964,3092
46.0293,29335,731.87891,3094
46.032,29337,731.926802,3094
46.0347,29338,731.950748,3095
46.0373,29339,731.974694,3097
46.04,29342,732.046532,3098
46.0427,29343,732.070478,3100
46.0453,29344,732.094424,3100
46.048,29346,732.142316,3100
46.0507,29347,732.166262,3102
46.0533,29350,732.2381,3102
46.056,29351,732.262046,3106
46.0587,29353,732.309938,3108
46.0613,29354,732.333884,3110
46.064,29355,732.35783,3110
46.0667,29358,732.429668,3111
46.0693,29359,732.453614,3111
46.072,29361,732.501506,3112
46.0747,29362,732.525452,3114
46.0773,29363,732.549398,3115
46.08,29366,732.621236,3116
46.0827,29367,732.645182,3118
46.0853,29368,732.669128,3120
46.088,29370,732.71702,3121
46.0907,29371,732.740966,3122
46.0933,29374,732.812804,3124
46.096,29375,732.83675,3126
46.0987,29376,732.860696,3128
46.1013,29378,732.908588,3129
46.104,29379,732.932534,3130
46.1067,29382,733.004372,3131
46.1093,29383,733.028318,3132
46.112,29384,733.052264,3133
46.1147,29386,733.100156,3134
46.1173,29387,733.124102,3135
46.12,29389,733.171994,3136
46.1227,29390,733.19594,3140
46.1253,29392,733.243832,3140
46.128,29393,733.267778,3140
46.1307,29395,733.31567,3142
46.1333,29398,733.387508,3144
46.136,29398,733.387508,3146
46.1387,29400,733.4354,3146
46.1413,29401,733.459346,3146
46.144,29402,733.483292,3149
46.1467,29405,733.55513,3150
46.1493,29406,733.579076,3152
46.152,29408,733.626968,3153
46.1547,29409,733.650914,3154
46.1573,29411,733.698806,3154
46.16,29413,733.746698,3155
46.1627,29414,733.770644,3158
46.1653,29416,733.818536,3160
46.168,29417,733.842482,3161
46.1707,29418,733.866428,3162
46.1733,29422,733.962212,3162
46.176,29423,733.986158,3164
46.1787,29424,734.010104,3165
46.1813,29425,734.03405,3166
46.184,29427,734.081942,3167
46.1867,29430,734.15378,3168
46.1893,29431,734.177726,3170
46.192,29433,734.225618,3172
46.1947,29434,734.249564,3173
46.1973,29435,734.27351,3175
46.2,29438,734.345348,3176
46.2027,29439,734.369294,3177
46.2053,29441,734.417186,3177
46.208,29442,734.441132,3178
46.2107,29444,734.489024,3179
46.2133,29446,734.536916,3181
46.216,29448,734.584808,3182
46.2187,29449,734.608754,3182
46.2213,29450,734.6327,3183
46.224,29452,734.680592,3184
46.2267,29454,734.728484,3185
46.2293,29456,734.776376,3187
46.232,29457,734.800322,3187
46.2347,29458,734.824268,3187
46.2373,29459,734.848214,3189
46.24,29462,734.920052,3189
46.2427,29463,734.943998,3192
46.2453,29465,734.99189,3193
46.248,29466,735.015836,3193
46.2507,29467,735.039782,3195
46.2533,29470,735.11162,3196
46.256,29471,735.135566,3198
46.2587,29472,735.159512,3199
46.2613,29474,735.207404,3201
46.264,29475,735.23135,3202
46.2667,29478,735.303188,3203
46.2693,29479,735.327134,3204
46.272,29480,735.35108,3205
46.2747,29481,735.375026,3206
46.2773,29483,735.422918,3207
46.28,29486,735.494756,3208
46.2827,29487,735.518702,3211
46.2853,29489,735.566594,3212
46.288,29490,735.59054,3213
46.2907,29491,735.614486,3213
46.2933,29494,735.686324,3214
46.296,29495,735.71027,3216
46.2987,29497,735.758162,3218
46.3013,29498,735.782108,3218
46.304,29500,735.83,3218
46.3067,29501,735.853946,3219
46.3093,29504,735.925784,3222
46.312,29505,735.94973,3223
46.3147,29507,735.997622,3223
46.3173,29508,736.021568,3224
46.32,29509,736.045514,3225
46.3227,29512,736.117352,3227
46.3253,29513,736.141298,3228
46.328,29515,736.18919,3229
46.3307,29516,736.213136,3229
46.3333,29518,736.261028,3230
46.336,29520,736.30892,3233
46.3387,29522,736.356812,3234
46.3413,29523,736.380758,3236
46.344,29525,736.42865,3237
46.3467,29526,736.452596,3237
46.3493,29529,736.524434,3238
46.352,29530,736.54838,3239
46.3547,29531,736.572326,3240
46.3573,29533,736.620218,3241
46.36,29536,736.692056,3242
46.3627,29537,736.716002,3244
46.3653,29538,736.739948,3244
46.368,29540,736.78784,3245
46.3707,29541,736.811786,3247
46.3733,29544,736.883624,3247
46.376,29545,736.90757,3249
46.3787,29547,736.955462,3249
46.3813,29548,736.979408,3249
46.384,29549,737.003354,3250
46.3867,29552,737.075192,3252
46.3893,29553,737.099138,3254
46.392,29555,737.14703,3255
46.3947,29556,737.170976,3256
46.3973,29557,737.194922,3258
46.4,29560,737.26676,3258
46.4027,29561,737.290706,3260
46.4053,29563,737.338598,3261
46.408,29564,737.362544,3262
46.4107,29565,737.38649,3262
46.4133,29568,737.458328,3263
46.416,29569,737.482274,3264
46.4187,29570,737.50622,3264
46.4213,29571,737.530166,3265
46.424,29573,737.578058,3266
46.4267,29576,737.649896,3268
46.4293,29577,737.673842,3270
46.432,29578,737.697788,3270
46.4347,29579,737.721734,3272
46.4373,29581,737.769626,3273
46.44,29583,737.817518,3274
46.4427,29585,737.86541,3275
46.4453,29586,737.889356,3276
46.448,29588,737.937248,3277
46.4507,29589,737.961194,3278
46.4533,29592,738.033032,3279
46.456,29593,738.056978,3279
46.4587,29594,738.080924,3280
46.4613,29596,738.128816,3282
46.464,29597,738.152762,3282
46.4667,29600,738.2246,3285
46.4693,29601,738.248546,3285
46.472,29602,738.272492,3286
46.4747,29604,738.320384,3287
46.4773,29605,738.34433,3287
46.48,29608,738.416168,3289
46.4827,29610,738.46406,3290
46.4853,29611,738.488006,3291
46.488,29612,738.511952,3292
46.4907,29613,738.535898,3292
46.4933,29616,738.607736,3293
46.496,29618,738.655628,3294
46.4987,29619,738.679574,3295
46.5013,29620,738.70352,3296
46.504,29622,738.751412,3296
46.5067,29624,738.799304,3297
46.5093,29626,738.847196,3298
46.512,29627,738.871142,3299
46.5147,29628,738.895088,3300
46.5173,29630,738.94298,3300
46.52,29632,738.990872,3302
46.5227,29634,739.038764,3303
46.5253,29635,739.06271,3304
46.528,29637,739.110602,3305
46.5307,29638,739.134548,3306
46.5333,29640,739.18244,3307
46.536,29642,739.230332,3308
46.5387,29643,739.254278,3309
46.5413,29645,739.30217,3309
46.544,29646,739.326116,3310
46.5467,29649,739.397954,3311
46.5493,29650,739.4219,3311
46.552,29651,739.445846,3312
46.5547,29652,739.469792,3313
46.5573,29654,739.517684,3313
46.56,29657,739.589522,3316
46.5627,29658,739.613468,3317
46.5653,29659,739.637414,3318
46.568,29660,739.66136,3318
46.5707,29661,739.685306,3319
46.5733,29664,739.757144,3320
46.576,29665,739.78109,3322
46.5787,29666,739.805036,3323
46.5813,29668,739.852928,3324
46.584,29669,739.876874,3325
46.5867,29671,739.924766,3326
46.5893,29673,739.972658,3326
46.592,29674,739.996604,3326
46.5947,29675,740.02055,3328
46.5973,29676,740.044496,3329
46.6,29679,740.116334,3331
46.6027,29680,740.14028,3331
46.6053,29682,740.188172,3332
46.608,29683,740.212118,3333
46.6107,29684,740.236064,3334
46.6133,29687,740.307902,3334
46.616,29688,740.331848,3335
46.6187,29690,740.37974,3336
46.6213,29690,740.37974,3336
46.624,29692,740.427632,3337
46.6267,29695,740.49947,3338
46.6293,29696,740.523416,3339
46.632,29698,740.571308,3339
46.6347,29699,740.595254,3339
46.6373,29701,740.643146,3340
46.64,29704,740.714984,3342
46.6427,29705,740.73893,3342
46.6453,29707,740.786822,3343
46.648,29708,740.810768,3344
46.6507,29709,740.834714,3345
46.6533,29712,740.906552,3345
46.656,29714,740.954444,3345
46.6587,29715,740.97839,3346
46.6613,29717,741.026282,3347
46.664,29718,741.050228,3348
46.6667,29721,741.122066,3349
46.6693,29722,741.146012,3350
46.672,29723,741.169958,3350
46.6747,29725,741.21785,3350
46.6773,29726,741.241796,3352
46.68,29729,741.313634,3353
46.6827,29731,741.361526,3353
46.6853,29732,741.385472,3354
46.688,29733,741.409418,3355
46.6907,29734,741.433364,3356
46.6933,29737,741.505202,3358
46.696,29739,741.553094,3360
46.6987,29740,741.57704,3360
46.7013,29742,741.624932,3359
46.704,29743,741.648878,3360
46.7067,29746,741.720716,3361
46.7093,29747,741.744662,3362
46.712,29748,741.768608,3362
46.7147,29750,741.8165,3363
46.7173,29751,741.840446,3364
46.72,29754,741.912284,3366
46.7227,29755,741.93623,3367
46.7253,29757,741.984122,3368
46.728,29758,742.008068,3369
46.7307,29759,742.032014,3370
46.7333,29762,742.103852,3371
46.736,29763,742.127798,3372
46.7387,29764,742.151744,3372
46.7413,29766,742.199636,3372
46.744,29767,742.223582,3374
46.7467,29769,742.271474,3375
46.7493,29771,742.319366,3375
46.752,29772,742.343312,3377
46.7547,29773,742.367258,3378
46.7573,29775,742.41515,3378
46.76,29777,742.463042,3380
46.7627,29778,742.486988,3381
46.7653,29780,742.53488,3382
46.768,29781,742.558826,3382
46.7707,29783,742.606718,3382
46.7733,29785,742.65461,3385
46.776,29787,742.702502,3386
46.7787,29788,742.726448,3385
46.7813,29789,742.750394,3386
46.784,29791,742.798286,3387
46.7867,29794,742.870124,3389
46.7893,29795,742.89407,3388
46.792,29796,742.918016,3388
46.7947,29798,742.965908,3390
46.7973,29801,743.037746,3392
46.8,29802,743.061692,3392
46.8027,29803,743.085638,3393
46.8053,29805,743.13353,3395
46.808,29806,743.157476,3395
46.8107,29809,743.229314,3397
46.8133,29810,743.25326,3396
46.816,29812,743.301152,3396
46.8187,29813,743.325098,3397
46.8213,29814,743.349044,3398
46.824,29817,743.420882,3398
46.8267,29818,743.444828,3399
46.8293,29820,743.49272,3400
46.832,29821,743.516666,3401
46.8347,29822,743.540612,3403
46.8373,29825,743.61245,3404
46.84,29826,743.636396,3403
46.8427,29828,743.684288,3405
46.8453,29829,743.708234,3405
46.848,29830,743.73218,3405
46.8507,29833,743.804018,3405
46.8533,29834,743.827964,3408
46.856,29836,743.875856,3408
46.8587,29837,743.899802,3408
46.8613,29838,743.923748,3409
46.864,29841,743.995586,3410
46.8667,29842,744.019532,3412
46.8693,29844,744.067424,3413
46.872,29845,744.09137,3413
46.8747,29846,744.115316,3413
46.8773,29849,744.187154,3413
46.88,29850,744.2111,3415
46.8827,29851,744.235046,3416
46.8853,29853,744.282938,3417
46.888,29854,744.306884,3418
46.8907,29857,744.378722,3419
46.8933,29858,744.402668,3421
46.896,29859,744.426614,3421
46.8987,29861,744.474506,3422
46.9013,29862,744.498452,3422
46.904,29865,744.57029,3423
46.9067,29866,744.594236,3424
46.9093,29867,744.618182,3424
46.912,29869,744.666074,3425
46.9147,29870,744.69002,3426
46.9173,29873,744.761858,3427
46.92,29875,744.80975,3427
46.9227,29875,744.80975,3427
46.9253,29877,744.857642,3428
46.928,29878,744.881588,3429
46.9307,29881,744.953426,3432
46.9333,29882,744.977372,3433
46.936,29884,745.025264,3433
46.9387,29885,745.04921,3432
46.9413,29886,745.073156,3431
46.944,29889,745.144994,3433
46.9467,29891,745.192886,3433
46.9493,29892,745.216832,3434
46.952,29893,745.240778,3434
46.9547,29894,745.264724,3435
46.9573,29897,745.336562,3436
46.96,29899,745.384454,3436
46.9627,29900,745.4084,3437
46.9653,29902,745.456292,3438
46.968,29903,745.480238,3439
46.9707,29905,745.52813,3439
46.9733,29907,745.576022,3439
46.976,29908,745.599968,3441
46.9787,29910,745.64786,3441
46.9813,29911,745.671806,3441
46.984,29914,745.743644,3442
46.9867,29916,745.791536,3442
46.9893,29917,745.815482,3443
46.992,29919,745.863374,3443
46.9947,29920,745.88732,3444
46.9973,29923,745.959158,3445
47,29924,745.983104,3446
47.0027,29925,746.00705,3447
47.0053,29927,746.054942,3447
47.008,29928,746.078888,3447
47.0107,29931,746.150726,3448
47.0133,29933,746.198618,3448
47.016,29934,746.222564,3449
47.0187,29935,746.24651,3450
47.0213,29936,746.270456,3451
47.024,29939,746.342294,3452
47.0267,29941,746.390186,3452
47.0293,29942,746.414132,3452
47.032,29944,746.462024,3453
47.0347,29945,746.48597,3454
47.0373,29948,746.557808,3457
47.04,29949,746.581754,3457
47.0427,29950,746.6057,3458
47.0453,29951,746.629646,3458
47.048,29952,746.653592,3459
47.0507,29955,746.72543,3460
47.0533,29956,746.749376,3460
47.056,29958,746.797268,3461
47.0587,29959,746.821214,3461
47.0613,29960,746.84516,3461
47.064,29963,746.916998,3464
47.0667,29964,746.940944,3465
47.0693,29966,746.988836,3465
47.072,29967,747.012782,3465
47.0747,29968,747.036728,3466
47.0773,29971,747.108566,3467
47.08,29972,747.132512,3467
47.0827,29973,747.156458,3468
47.0853,29974,747.180404,3469
47.088,29976,747.228296,3469
47.0907,29978,747.276188,3471
47.0933,29980,747.32408,3472
47.096,29981,747.348026,3472
47.0987,29982,747.371972,3472
47.1013,29983,747.395918,3473
47.104,29986,747.467756,3473
47.1067,29987,747.491702,3474
47.1093,29988,747.515648,3475
47.112,29989,747.539594,3475
47.1147,29991,747.587486,3476
